"Plot Title: Niles Beach"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21982335, SEN S/N: 21982335)","Intensity, lum/ft² (LGR S/N: 21982335, SEN S/N: 21982335)","End Of File (LGR S/N: 21982335)"
21258,01/10/25 06:15:00 PM,2.730,0.0,
21259,01/10/25 06:30:00 PM,2.730,0.0,
21260,01/10/25 06:45:00 PM,2.730,0.0,
21261,01/10/25 07:00:00 PM,2.730,0.0,
21262,01/10/25 07:15:00 PM,2.943,0.0,
21263,01/10/25 07:30:00 PM,3.155,0.0,
21264,01/10/25 07:45:00 PM,3.367,0.0,
21265,01/10/25 08:00:00 PM,3.367,0.0,
21266,01/10/25 08:15:00 PM,3.367,0.0,
21267,01/10/25 08:30:00 PM,3.367,0.0,
21268,01/10/25 08:45:00 PM,3.472,0.0,
21269,01/10/25 09:00:00 PM,3.367,0.0,
21270,01/10/25 09:15:00 PM,3.472,0.0,
21271,01/10/25 09:30:00 PM,3.472,0.0,
21272,01/10/25 09:45:00 PM,3.472,0.0,
21273,01/10/25 10:00:00 PM,3.155,0.0,
21274,01/10/25 10:15:00 PM,3.367,0.0,
21275,01/10/25 10:30:00 PM,3.367,0.0,
21276,01/10/25 10:45:00 PM,3.367,0.0,
21277,01/10/25 11:00:00 PM,3.367,0.0,
21278,01/10/25 11:15:00 PM,3.367,0.0,
21279,01/10/25 11:30:00 PM,3.367,0.0,
21280,01/10/25 11:45:00 PM,3.367,0.0,
21281,01/11/25 12:00:00 AM,3.261,0.0,
21282,01/11/25 12:15:00 AM,3.261,0.0,
21283,01/11/25 12:30:00 AM,3.261,0.0,
21284,01/11/25 12:45:00 AM,3.261,0.0,
21285,01/11/25 01:00:00 AM,3.261,0.0,
21286,01/11/25 01:15:00 AM,3.261,0.0,
21287,01/11/25 01:30:00 AM,3.261,0.0,
21288,01/11/25 01:45:00 AM,3.261,0.0,
21289,01/11/25 02:00:00 AM,3.049,0.0,
21290,01/11/25 02:15:00 AM,2.943,0.0,
21291,01/11/25 02:30:00 AM,3.049,0.0,
21292,01/11/25 02:45:00 AM,3.049,0.0,
21293,01/11/25 03:00:00 AM,3.367,0.0,
21294,01/11/25 03:15:00 AM,3.472,0.0,
21295,01/11/25 03:30:00 AM,3.472,0.0,
21296,01/11/25 03:45:00 AM,3.472,0.0,
21297,01/11/25 04:00:00 AM,3.578,0.0,
21298,01/11/25 04:15:00 AM,3.578,0.0,
21299,01/11/25 04:30:00 AM,3.472,0.0,
21300,01/11/25 04:45:00 AM,3.472,0.0,
21301,01/11/25 05:00:00 AM,3.472,0.0,
21302,01/11/25 05:15:00 AM,3.472,0.0,
21303,01/11/25 05:30:00 AM,3.472,0.0,
21304,01/11/25 05:45:00 AM,3.472,0.0,
21305,01/11/25 06:00:00 AM,3.472,0.0,
21306,01/11/25 06:15:00 AM,3.472,0.0,
21307,01/11/25 06:30:00 AM,3.472,0.0,
21308,01/11/25 06:45:00 AM,3.472,0.0,
21309,01/11/25 07:00:00 AM,3.472,0.0,
21310,01/11/25 07:15:00 AM,3.472,0.0,
21311,01/11/25 07:30:00 AM,3.472,0.0,
21312,01/11/25 07:45:00 AM,3.472,0.0,
21313,01/11/25 08:00:00 AM,3.367,0.0,
21314,01/11/25 08:15:00 AM,3.367,0.0,
21315,01/11/25 08:30:00 AM,3.367,0.0,
21316,01/11/25 08:45:00 AM,3.367,0.0,
21317,01/11/25 09:00:00 AM,3.367,0.0,
21318,01/11/25 09:15:00 AM,3.367,0.0,
21319,01/11/25 09:30:00 AM,3.367,0.0,
21320,01/11/25 09:45:00 AM,3.367,0.0,
21321,01/11/25 10:00:00 AM,3.367,0.0,
21322,01/11/25 10:15:00 AM,3.367,0.0,
21323,01/11/25 10:30:00 AM,3.367,0.0,
21324,01/11/25 10:45:00 AM,3.367,0.0,
21325,01/11/25 11:00:00 AM,3.367,0.0,
21326,01/11/25 11:15:00 AM,3.367,0.0,
21327,01/11/25 11:30:00 AM,3.367,0.0,
21328,01/11/25 11:45:00 AM,3.367,0.0,
21329,01/11/25 12:00:00 PM,3.261,0.0,
21330,01/11/25 12:15:00 PM,3.367,0.0,
21331,01/11/25 12:30:00 PM,3.261,0.0,
21332,01/11/25 12:45:00 PM,3.367,0.0,
21333,01/11/25 01:00:00 PM,3.261,0.0,
21334,01/11/25 01:15:00 PM,3.261,0.0,
21335,01/11/25 01:30:00 PM,3.367,0.0,
21336,01/11/25 01:45:00 PM,3.367,0.0,
21337,01/11/25 02:00:00 PM,3.261,0.0,
21338,01/11/25 02:15:00 PM,3.367,0.0,
21339,01/11/25 02:30:00 PM,3.367,0.0,
21340,01/11/25 02:45:00 PM,3.472,0.0,
21341,01/11/25 03:00:00 PM,3.578,0.0,
21342,01/11/25 03:15:00 PM,3.578,0.0,
21343,01/11/25 03:30:00 PM,3.578,0.0,
21344,01/11/25 03:45:00 PM,3.578,0.0,
21345,01/11/25 04:00:00 PM,3.683,0.0,
21346,01/11/25 04:15:00 PM,3.683,0.0,
21347,01/11/25 04:30:00 PM,3.683,0.0,
21348,01/11/25 04:45:00 PM,3.578,0.0,
21349,01/11/25 05:00:00 PM,3.683,0.0,
21350,01/11/25 05:15:00 PM,3.578,0.0,
21351,01/11/25 05:30:00 PM,3.578,0.0,
21352,01/11/25 05:45:00 PM,3.578,0.0,
21353,01/11/25 06:00:00 PM,3.578,0.0,
21354,01/11/25 06:15:00 PM,3.578,0.0,
21355,01/11/25 06:30:00 PM,3.578,0.0,
21356,01/11/25 06:45:00 PM,3.578,0.0,
21357,01/11/25 07:00:00 PM,3.578,0.0,
21358,01/11/25 07:15:00 PM,3.472,0.0,
21359,01/11/25 07:30:00 PM,3.472,0.0,
21360,01/11/25 07:45:00 PM,3.472,0.0,
21361,01/11/25 08:00:00 PM,3.472,0.0,
21362,01/11/25 08:15:00 PM,3.472,0.0,
21363,01/11/25 08:30:00 PM,3.472,0.0,
21364,01/11/25 08:45:00 PM,3.367,0.0,
21365,01/11/25 09:00:00 PM,3.367,0.0,
21366,01/11/25 09:15:00 PM,3.367,0.0,
21367,01/11/25 09:30:00 PM,3.367,0.0,
21368,01/11/25 09:45:00 PM,3.367,0.0,
21369,01/11/25 10:00:00 PM,3.367,0.0,
21370,01/11/25 10:15:00 PM,3.367,0.0,
21371,01/11/25 10:30:00 PM,3.367,0.0,
21372,01/11/25 10:45:00 PM,3.367,0.0,
21373,01/11/25 11:00:00 PM,3.367,0.0,
21374,01/11/25 11:15:00 PM,3.367,0.0,
21375,01/11/25 11:30:00 PM,3.261,0.0,
21376,01/11/25 11:45:00 PM,3.367,0.0,
21377,01/12/25 12:00:00 AM,3.261,0.0,
21378,01/12/25 12:15:00 AM,3.261,0.0,
21379,01/12/25 12:30:00 AM,3.261,0.0,
21380,01/12/25 12:45:00 AM,3.261,0.0,
21381,01/12/25 01:00:00 AM,3.155,0.0,
21382,01/12/25 01:15:00 AM,3.155,0.0,
21383,01/12/25 01:30:00 AM,3.155,0.0,
21384,01/12/25 01:45:00 AM,3.049,0.0,
21385,01/12/25 02:00:00 AM,3.049,0.0,
21386,01/12/25 02:15:00 AM,3.049,0.0,
21387,01/12/25 02:30:00 AM,2.943,0.0,
21388,01/12/25 02:45:00 AM,2.943,0.0,
21389,01/12/25 03:00:00 AM,2.943,0.0,
21390,01/12/25 03:15:00 AM,2.943,0.0,
21391,01/12/25 03:30:00 AM,2.837,0.0,
21392,01/12/25 03:45:00 AM,2.837,0.0,
21393,01/12/25 04:00:00 AM,2.837,0.0,
21394,01/12/25 04:15:00 AM,2.837,0.0,
21395,01/12/25 04:30:00 AM,2.837,0.0,
21396,01/12/25 04:45:00 AM,2.837,0.0,
21397,01/12/25 05:00:00 AM,2.837,0.0,
21398,01/12/25 05:15:00 AM,2.837,0.0,
21399,01/12/25 05:30:00 AM,2.837,0.0,
21400,01/12/25 05:45:00 AM,2.837,0.0,
21401,01/12/25 06:00:00 AM,2.730,0.0,
21402,01/12/25 06:15:00 AM,2.730,0.0,
21403,01/12/25 06:30:00 AM,2.730,0.0,
21404,01/12/25 06:45:00 AM,2.730,0.0,
21405,01/12/25 07:00:00 AM,2.730,0.0,
21406,01/12/25 07:15:00 AM,2.730,0.0,
21407,01/12/25 07:30:00 AM,2.730,0.0,
21408,01/12/25 07:45:00 AM,2.730,0.0,
21409,01/12/25 08:00:00 AM,2.730,0.0,
21410,01/12/25 08:15:00 AM,2.837,0.0,
21411,01/12/25 08:30:00 AM,2.837,0.0,
21412,01/12/25 08:45:00 AM,2.837,0.0,
21413,01/12/25 09:00:00 AM,2.837,0.0,
21414,01/12/25 09:15:00 AM,2.837,0.0,
21415,01/12/25 09:30:00 AM,2.943,0.0,
21416,01/12/25 09:45:00 AM,2.943,0.0,
21417,01/12/25 10:00:00 AM,2.624,0.0,
21418,01/12/25 10:15:00 AM,2.624,0.0,
21419,01/12/25 10:30:00 AM,2.624,0.0,
21420,01/12/25 10:45:00 AM,2.730,0.0,
21421,01/12/25 11:00:00 AM,2.624,0.0,
21422,01/12/25 11:15:00 AM,2.730,0.0,
21423,01/12/25 11:30:00 AM,2.837,0.0,
21424,01/12/25 11:45:00 AM,2.837,0.0,
21425,01/12/25 12:00:00 PM,2.837,0.0,
21426,01/12/25 12:15:00 PM,2.943,0.0,
21427,01/12/25 12:30:00 PM,2.943,0.0,
21428,01/12/25 12:45:00 PM,2.943,0.0,
21429,01/12/25 01:00:00 PM,2.943,0.0,
21430,01/12/25 01:15:00 PM,2.943,0.0,
21431,01/12/25 01:30:00 PM,3.049,0.0,
21432,01/12/25 01:45:00 PM,3.049,0.0,
21433,01/12/25 02:00:00 PM,3.049,0.0,
21434,01/12/25 02:15:00 PM,3.049,0.0,
21435,01/12/25 02:30:00 PM,3.049,0.0,
21436,01/12/25 02:45:00 PM,3.049,0.0,
21437,01/12/25 03:00:00 PM,3.155,0.0,
21438,01/12/25 03:15:00 PM,3.155,0.0,
21439,01/12/25 03:30:00 PM,3.049,0.0,
21440,01/12/25 03:45:00 PM,3.049,0.0,
21441,01/12/25 04:00:00 PM,3.049,0.0,
21442,01/12/25 04:15:00 PM,3.049,0.0,
21443,01/12/25 04:30:00 PM,3.049,0.0,
21444,01/12/25 04:45:00 PM,3.049,0.0,
21445,01/12/25 05:00:00 PM,3.049,0.0,
21446,01/12/25 05:15:00 PM,2.943,0.0,
21447,01/12/25 05:30:00 PM,3.049,0.0,
21448,01/12/25 05:45:00 PM,2.943,0.0,
21449,01/12/25 06:00:00 PM,2.943,0.0,
21450,01/12/25 06:15:00 PM,2.943,0.0,
21451,01/12/25 06:30:00 PM,2.943,0.0,
21452,01/12/25 06:45:00 PM,2.943,0.0,
21453,01/12/25 07:00:00 PM,2.943,0.0,
21454,01/12/25 07:15:00 PM,2.943,0.0,
21455,01/12/25 07:30:00 PM,2.943,0.0,
21456,01/12/25 07:45:00 PM,2.837,0.0,
21457,01/12/25 08:00:00 PM,2.837,0.0,
21458,01/12/25 08:15:00 PM,2.837,0.0,
21459,01/12/25 08:30:00 PM,2.837,0.0,
21460,01/12/25 08:45:00 PM,2.837,0.0,
21461,01/12/25 09:00:00 PM,2.837,0.0,
21462,01/12/25 09:15:00 PM,2.837,0.0,
21463,01/12/25 09:30:00 PM,2.837,0.0,
21464,01/12/25 09:45:00 PM,2.837,0.0,
21465,01/12/25 10:00:00 PM,2.837,0.0,
21466,01/12/25 10:15:00 PM,2.837,0.0,
21467,01/12/25 10:30:00 PM,2.837,0.0,
21468,01/12/25 10:45:00 PM,2.730,0.0,
21469,01/12/25 11:00:00 PM,2.730,0.0,
21470,01/12/25 11:15:00 PM,2.730,0.0,
21471,01/12/25 11:30:00 PM,2.837,0.0,
21472,01/12/25 11:45:00 PM,2.943,0.0,
21473,01/13/25 12:00:00 AM,2.943,0.0,
21474,01/13/25 12:15:00 AM,3.049,0.0,
21475,01/13/25 12:30:00 AM,3.049,0.0,
21476,01/13/25 12:45:00 AM,2.730,0.0,
21477,01/13/25 01:00:00 AM,2.730,0.0,
21478,01/13/25 01:15:00 AM,2.837,0.0,
21479,01/13/25 01:30:00 AM,2.730,0.0,
21480,01/13/25 01:45:00 AM,2.837,0.0,
21481,01/13/25 02:00:00 AM,2.837,0.0,
21482,01/13/25 02:15:00 AM,2.730,0.0,
21483,01/13/25 02:30:00 AM,2.837,0.0,
21484,01/13/25 02:45:00 AM,2.837,0.0,
21485,01/13/25 03:00:00 AM,2.837,0.0,
21486,01/13/25 03:15:00 AM,2.837,0.0,
21487,01/13/25 03:30:00 AM,2.837,0.0,
21488,01/13/25 03:45:00 AM,2.837,0.0,
21489,01/13/25 04:00:00 AM,2.837,0.0,
21490,01/13/25 04:15:00 AM,2.837,0.0,
21491,01/13/25 04:30:00 AM,2.837,0.0,
21492,01/13/25 04:45:00 AM,2.837,0.0,
21493,01/13/25 05:00:00 AM,2.837,0.0,
21494,01/13/25 05:15:00 AM,2.837,0.0,
21495,01/13/25 05:30:00 AM,2.837,0.0,
21496,01/13/25 05:45:00 AM,2.837,0.0,
21497,01/13/25 06:00:00 AM,2.837,0.0,
21498,01/13/25 06:15:00 AM,2.837,0.0,
21499,01/13/25 06:30:00 AM,2.837,0.0,
21500,01/13/25 06:45:00 AM,2.837,0.0,
21501,01/13/25 07:00:00 AM,2.837,0.0,
21502,01/13/25 07:15:00 AM,2.837,0.0,
21503,01/13/25 07:30:00 AM,2.837,0.0,
21504,01/13/25 07:45:00 AM,2.837,0.0,
21505,01/13/25 08:00:00 AM,2.837,0.0,
21506,01/13/25 08:15:00 AM,2.837,0.0,
21507,01/13/25 08:30:00 AM,2.837,0.0,
21508,01/13/25 08:45:00 AM,2.837,0.0,
21509,01/13/25 09:00:00 AM,2.837,0.0,
21510,01/13/25 09:15:00 AM,2.837,0.0,
21511,01/13/25 09:30:00 AM,2.837,0.0,
21512,01/13/25 09:45:00 AM,2.837,0.0,
21513,01/13/25 10:00:00 AM,2.837,0.0,
21514,01/13/25 10:15:00 AM,2.837,0.0,
21515,01/13/25 10:30:00 AM,2.837,0.0,
21516,01/13/25 10:45:00 AM,2.837,0.0,
21517,01/13/25 11:00:00 AM,2.624,0.0,
21518,01/13/25 11:15:00 AM,2.624,0.0,
21519,01/13/25 11:30:00 AM,2.624,0.0,
21520,01/13/25 11:45:00 AM,2.624,0.0,
21521,01/13/25 12:00:00 PM,2.624,0.0,
21522,01/13/25 12:15:00 PM,2.624,0.0,
21523,01/13/25 12:30:00 PM,2.624,0.0,
21524,01/13/25 12:45:00 PM,2.624,0.0,
21525,01/13/25 01:00:00 PM,2.624,0.0,
21526,01/13/25 01:15:00 PM,2.730,0.0,
21527,01/13/25 01:30:00 PM,2.730,0.0,
21528,01/13/25 01:45:00 PM,2.730,0.0,
21529,01/13/25 02:00:00 PM,2.730,0.0,
21530,01/13/25 02:15:00 PM,2.837,0.0,
21531,01/13/25 02:30:00 PM,2.943,0.0,
21532,01/13/25 02:45:00 PM,2.943,0.0,
21533,01/13/25 03:00:00 PM,2.943,0.0,
21534,01/13/25 03:15:00 PM,2.943,0.0,
21535,01/13/25 03:30:00 PM,3.049,0.0,
21536,01/13/25 03:45:00 PM,3.049,0.0,
21537,01/13/25 04:00:00 PM,3.049,0.0,
21538,01/13/25 04:15:00 PM,3.049,0.0,
21539,01/13/25 04:30:00 PM,3.049,0.0,
21540,01/13/25 04:45:00 PM,3.049,0.0,
21541,01/13/25 05:00:00 PM,3.049,0.0,
21542,01/13/25 05:15:00 PM,3.049,0.0,
21543,01/13/25 05:30:00 PM,3.049,0.0,
21544,01/13/25 05:45:00 PM,3.049,0.0,
21545,01/13/25 06:00:00 PM,3.049,0.0,
21546,01/13/25 06:15:00 PM,3.049,0.0,
21547,01/13/25 06:30:00 PM,3.049,0.0,
21548,01/13/25 06:45:00 PM,3.049,0.0,
21549,01/13/25 07:00:00 PM,3.049,0.0,
21550,01/13/25 07:15:00 PM,3.049,0.0,
21551,01/13/25 07:30:00 PM,2.943,0.0,
21552,01/13/25 07:45:00 PM,2.943,0.0,
21553,01/13/25 08:00:00 PM,2.943,0.0,
21554,01/13/25 08:15:00 PM,2.943,0.0,
21555,01/13/25 08:30:00 PM,2.943,0.0,
21556,01/13/25 08:45:00 PM,2.943,0.0,
21557,01/13/25 09:00:00 PM,2.943,0.0,
21558,01/13/25 09:15:00 PM,2.943,0.0,
21559,01/13/25 09:30:00 PM,2.943,0.0,
21560,01/13/25 09:45:00 PM,2.943,0.0,
21561,01/13/25 10:00:00 PM,2.943,0.0,
21562,01/13/25 10:15:00 PM,2.943,0.0,
21563,01/13/25 10:30:00 PM,2.943,0.0,
21564,01/13/25 10:45:00 PM,2.943,0.0,
21565,01/13/25 11:00:00 PM,2.943,0.0,
21566,01/13/25 11:15:00 PM,2.943,0.0,
21567,01/13/25 11:30:00 PM,2.943,0.0,
21568,01/13/25 11:45:00 PM,2.943,0.0,
21569,01/14/25 12:00:00 AM,2.943,0.0,
21570,01/14/25 12:15:00 AM,2.943,0.0,
21571,01/14/25 12:30:00 AM,2.943,0.0,
21572,01/14/25 12:45:00 AM,2.943,0.0,
21573,01/14/25 01:00:00 AM,2.943,0.0,
21574,01/14/25 01:15:00 AM,2.943,0.0,
21575,01/14/25 01:30:00 AM,2.943,0.0,
21576,01/14/25 01:45:00 AM,3.049,0.0,
21577,01/14/25 02:00:00 AM,3.049,0.0,
21578,01/14/25 02:15:00 AM,3.049,0.0,
21579,01/14/25 02:30:00 AM,3.049,0.0,
21580,01/14/25 02:45:00 AM,3.049,0.0,
21581,01/14/25 03:00:00 AM,3.049,0.0,
21582,01/14/25 03:15:00 AM,2.943,0.0,
21583,01/14/25 03:30:00 AM,2.943,0.0,
21584,01/14/25 03:45:00 AM,2.943,0.0,
21585,01/14/25 04:00:00 AM,2.943,0.0,
21586,01/14/25 04:15:00 AM,2.837,0.0,
21587,01/14/25 04:30:00 AM,2.837,0.0,
21588,01/14/25 04:45:00 AM,2.837,0.0,
21589,01/14/25 05:00:00 AM,2.837,0.0,
21590,01/14/25 05:15:00 AM,2.837,0.0,
21591,01/14/25 05:30:00 AM,2.837,0.0,
21592,01/14/25 05:45:00 AM,2.730,0.0,
21593,01/14/25 06:00:00 AM,2.730,0.0,
21594,01/14/25 06:15:00 AM,2.730,0.0,
21595,01/14/25 06:30:00 AM,2.730,0.0,
21596,01/14/25 06:45:00 AM,2.730,0.0,
21597,01/14/25 07:00:00 AM,2.730,0.0,
21598,01/14/25 07:15:00 AM,2.730,0.0,
21599,01/14/25 07:30:00 AM,2.730,0.0,
21600,01/14/25 07:45:00 AM,2.730,0.0,
21601,01/14/25 08:00:00 AM,2.730,0.0,
21602,01/14/25 08:15:00 AM,2.730,0.0,
21603,01/14/25 08:30:00 AM,2.730,0.0,
21604,01/14/25 08:45:00 AM,2.837,0.0,
21605,01/14/25 09:00:00 AM,2.837,0.0,
21606,01/14/25 09:15:00 AM,2.837,0.0,
21607,01/14/25 09:30:00 AM,2.837,0.0,
21608,01/14/25 09:45:00 AM,2.837,0.0,
21609,01/14/25 10:00:00 AM,2.837,0.0,
21610,01/14/25 10:15:00 AM,2.837,0.0,
21611,01/14/25 10:30:00 AM,2.837,0.0,
21612,01/14/25 10:45:00 AM,2.837,0.0,
21613,01/14/25 11:00:00 AM,2.837,0.0,
21614,01/14/25 11:15:00 AM,2.943,0.0,
21615,01/14/25 11:30:00 AM,2.943,0.0,
21616,01/14/25 11:45:00 AM,2.943,0.0,
21617,01/14/25 12:00:00 PM,2.943,0.0,
21618,01/14/25 12:15:00 PM,2.943,0.0,
21619,01/14/25 12:30:00 PM,2.943,0.0,
21620,01/14/25 12:45:00 PM,2.943,0.0,
21621,01/14/25 01:00:00 PM,2.837,0.0,
21622,01/14/25 01:15:00 PM,2.837,0.0,
21623,01/14/25 01:30:00 PM,2.837,0.0,
21624,01/14/25 01:45:00 PM,2.837,0.0,
21625,01/14/25 02:00:00 PM,2.943,0.0,
21626,01/14/25 02:15:00 PM,2.943,0.0,
21627,01/14/25 02:30:00 PM,2.943,0.0,
21628,01/14/25 02:45:00 PM,2.943,0.0,
21629,01/14/25 03:00:00 PM,2.943,0.0,
21630,01/14/25 03:15:00 PM,2.943,0.0,
21631,01/14/25 03:30:00 PM,2.943,0.0,
21632,01/14/25 03:45:00 PM,2.943,0.0,
21633,01/14/25 04:00:00 PM,2.943,0.0,
21634,01/14/25 04:15:00 PM,2.943,0.0,
21635,01/14/25 04:30:00 PM,2.943,0.0,
21636,01/14/25 04:45:00 PM,2.943,0.0,
21637,01/14/25 05:00:00 PM,2.837,0.0,
21638,01/14/25 05:15:00 PM,2.837,0.0,
21639,01/14/25 05:30:00 PM,2.837,0.0,
21640,01/14/25 05:45:00 PM,2.837,0.0,
21641,01/14/25 06:00:00 PM,2.730,0.0,
21642,01/14/25 06:15:00 PM,2.730,0.0,
21643,01/14/25 06:30:00 PM,2.730,0.0,
21644,01/14/25 06:45:00 PM,2.624,0.0,
21645,01/14/25 07:00:00 PM,2.730,0.0,
21646,01/14/25 07:15:00 PM,2.730,0.0,
21647,01/14/25 07:30:00 PM,2.730,0.0,
21648,01/14/25 07:45:00 PM,2.624,0.0,
21649,01/14/25 08:00:00 PM,2.730,0.0,
21650,01/14/25 08:15:00 PM,2.730,0.0,
21651,01/14/25 08:30:00 PM,2.730,0.0,
21652,01/14/25 08:45:00 PM,2.730,0.0,
21653,01/14/25 09:00:00 PM,2.730,0.0,
21654,01/14/25 09:15:00 PM,2.730,0.0,
21655,01/14/25 09:30:00 PM,2.730,0.0,
21656,01/14/25 09:45:00 PM,2.730,0.0,
21657,01/14/25 10:00:00 PM,2.730,0.0,
21658,01/14/25 10:15:00 PM,2.730,0.0,
21659,01/14/25 10:30:00 PM,2.730,0.0,
21660,01/14/25 10:45:00 PM,2.837,0.0,
21661,01/14/25 11:00:00 PM,2.837,0.0,
21662,01/14/25 11:15:00 PM,2.837,0.0,
21663,01/14/25 11:30:00 PM,2.837,0.0,
21664,01/14/25 11:45:00 PM,2.837,0.0,
21665,01/15/25 12:00:00 AM,2.837,0.0,
21666,01/15/25 12:15:00 AM,2.837,0.0,
21667,01/15/25 12:30:00 AM,2.730,0.0,
21668,01/15/25 12:45:00 AM,2.730,0.0,
21669,01/15/25 01:00:00 AM,2.730,0.0,
21670,01/15/25 01:15:00 AM,2.730,0.0,
21671,01/15/25 01:30:00 AM,2.730,0.0,
21672,01/15/25 01:45:00 AM,2.624,0.0,
21673,01/15/25 02:00:00 AM,2.624,0.0,
21674,01/15/25 02:15:00 AM,2.624,0.0,
21675,01/15/25 02:30:00 AM,2.624,0.0,
21676,01/15/25 02:45:00 AM,2.517,0.0,
21677,01/15/25 03:00:00 AM,2.517,0.0,
21678,01/15/25 03:15:00 AM,2.517,0.0,
21679,01/15/25 03:30:00 AM,2.517,0.0,
21680,01/15/25 03:45:00 AM,2.410,0.0,
21681,01/15/25 04:00:00 AM,2.410,0.0,
21682,01/15/25 04:15:00 AM,2.410,0.0,
21683,01/15/25 04:30:00 AM,2.410,0.0,
21684,01/15/25 04:45:00 AM,2.410,0.0,
21685,01/15/25 05:00:00 AM,2.303,0.0,
21686,01/15/25 05:15:00 AM,2.303,0.0,
21687,01/15/25 05:30:00 AM,2.303,0.0,
21688,01/15/25 05:45:00 AM,2.195,0.0,
21689,01/15/25 06:00:00 AM,2.303,0.0,
21690,01/15/25 06:15:00 AM,2.303,0.0,
21691,01/15/25 06:30:00 AM,2.195,0.0,
21692,01/15/25 06:45:00 AM,2.195,0.0,
21693,01/15/25 07:00:00 AM,2.195,0.0,
21694,01/15/25 07:15:00 AM,2.195,0.0,
21695,01/15/25 07:30:00 AM,2.088,0.0,
21696,01/15/25 07:45:00 AM,2.088,0.0,
21697,01/15/25 08:00:00 AM,2.195,0.0,
21698,01/15/25 08:15:00 AM,2.088,0.0,
21699,01/15/25 08:30:00 AM,2.088,0.0,
21700,01/15/25 08:45:00 AM,2.088,0.0,
21701,01/15/25 09:00:00 AM,2.088,0.0,
21702,01/15/25 09:15:00 AM,2.195,0.0,
21703,01/15/25 09:30:00 AM,2.195,0.0,
21704,01/15/25 09:45:00 AM,2.303,0.0,
21705,01/15/25 10:00:00 AM,2.303,0.0,
21706,01/15/25 10:15:00 AM,2.303,0.0,
21707,01/15/25 10:30:00 AM,2.303,0.0,
21708,01/15/25 10:45:00 AM,2.303,0.0,
21709,01/15/25 11:00:00 AM,2.410,0.0,
21710,01/15/25 11:15:00 AM,2.303,0.0,
21711,01/15/25 11:30:00 AM,2.410,0.0,
21712,01/15/25 11:45:00 AM,2.410,0.0,
21713,01/15/25 12:00:00 PM,2.410,0.0,
21714,01/15/25 12:15:00 PM,2.303,0.0,
21715,01/15/25 12:30:00 PM,2.410,0.0,
21716,01/15/25 12:45:00 PM,2.303,0.0,
21717,01/15/25 01:00:00 PM,2.303,0.0,
21718,01/15/25 01:15:00 PM,2.303,0.0,
21719,01/15/25 01:30:00 PM,2.303,0.0,
21720,01/15/25 01:45:00 PM,2.303,0.0,
21721,01/15/25 02:00:00 PM,2.303,0.0,
21722,01/15/25 02:15:00 PM,2.303,0.0,
21723,01/15/25 02:30:00 PM,2.303,0.0,
21724,01/15/25 02:45:00 PM,2.303,0.0,
21725,01/15/25 03:00:00 PM,2.410,0.0,
21726,01/15/25 03:15:00 PM,2.410,0.0,
21727,01/15/25 03:30:00 PM,2.410,0.0,
21728,01/15/25 03:45:00 PM,2.517,0.0,
21729,01/15/25 04:00:00 PM,2.410,0.0,
21730,01/15/25 04:15:00 PM,2.410,0.0,
21731,01/15/25 04:30:00 PM,2.303,0.0,
21732,01/15/25 04:45:00 PM,2.303,0.0,
21733,01/15/25 05:00:00 PM,2.410,0.0,
21734,01/15/25 05:15:00 PM,2.410,0.0,
21735,01/15/25 05:30:00 PM,2.410,0.0,
21736,01/15/25 05:45:00 PM,2.303,0.0,
21737,01/15/25 06:00:00 PM,2.303,0.0,
21738,01/15/25 06:15:00 PM,2.195,0.0,
21739,01/15/25 06:30:00 PM,2.195,0.0,
21740,01/15/25 06:45:00 PM,2.195,0.0,
21741,01/15/25 07:00:00 PM,2.195,0.0,
21742,01/15/25 07:15:00 PM,2.195,0.0,
21743,01/15/25 07:30:00 PM,2.088,0.0,
21744,01/15/25 07:45:00 PM,2.088,0.0,
21745,01/15/25 08:00:00 PM,2.088,0.0,
21746,01/15/25 08:15:00 PM,1.980,0.0,
21747,01/15/25 08:30:00 PM,1.980,0.0,
21748,01/15/25 08:45:00 PM,1.980,0.0,
21749,01/15/25 09:00:00 PM,1.872,0.0,
21750,01/15/25 09:15:00 PM,1.872,0.0,
21751,01/15/25 09:30:00 PM,1.872,0.0,
21752,01/15/25 09:45:00 PM,1.872,0.0,
21753,01/15/25 10:00:00 PM,1.872,0.0,
21754,01/15/25 10:15:00 PM,1.980,0.0,
21755,01/15/25 10:30:00 PM,1.980,0.0,
21756,01/15/25 10:45:00 PM,1.980,0.0,
21757,01/15/25 11:00:00 PM,2.088,0.0,
21758,01/15/25 11:15:00 PM,2.088,0.0,
21759,01/15/25 11:30:00 PM,2.195,0.0,
21760,01/15/25 11:45:00 PM,2.088,0.0,
21761,01/16/25 12:00:00 AM,2.195,0.0,
21762,01/16/25 12:15:00 AM,2.195,0.0,
21763,01/16/25 12:30:00 AM,2.088,0.0,
21764,01/16/25 12:45:00 AM,2.088,0.0,
21765,01/16/25 01:00:00 AM,2.088,0.0,
21766,01/16/25 01:15:00 AM,2.088,0.0,
21767,01/16/25 01:30:00 AM,1.980,0.0,
21768,01/16/25 01:45:00 AM,1.980,0.0,
21769,01/16/25 02:00:00 AM,1.980,0.0,
21770,01/16/25 02:15:00 AM,1.872,0.0,
21771,01/16/25 02:30:00 AM,1.980,0.0,
