"site.id","latitude","longitude","date","median.T","sst_jpl","sst_acspo","sst_crw"
"DC",42.66801,-70.67422,2025-01-22,0.784,5.03107087428867,5.16973084544543,5.03666666666667
"DC",42.66801,-70.67422,2025-01-23,1.439,4.76359699948267,5.05543898259802,4.82
"DC",42.66801,-70.67422,2025-01-24,0.893,4.67251267459907,4.97374999840209,4.78333333333333
"DC",42.66801,-70.67422,2025-01-25,0.343,4.78837299534402,4.7631799232012,4.63666666666667
"DC",42.66801,-70.67422,2025-01-26,1.221,4.85738851526125,4.87757262105269,4.73
"DC",42.66801,-70.67422,2025-01-27,1.112,4.75506052767718,4.82285406968113,4.76666666666667
"DC",42.66801,-70.67422,2025-01-28,1.764,4.71335385411278,4.88754678912569,4.61333333333333
"DC",42.66801,-70.67422,2025-01-29,2.943,4.68974599068805,4.80536383799357,4.66333333333333
"DC",42.66801,-70.67422,2025-01-30,1.764,4.67049560269012,4.63803357986523,4.66
"DC",42.66801,-70.67422,2025-01-31,2.943,4.69106363166063,4.83867924468322,4.63333333333333
"DC",42.66801,-70.67422,2025-02-01,3.683,4.69406725297465,4.56531513488593,4.45666666666667
"DC",42.66801,-70.67422,2025-02-02,1.764,4.58893119503363,NA,4.51333333333333
"DC",42.66801,-70.67422,2025-02-03,3.155,4.65805897568546,4.5916907177758,4.31666666666667
"DC",42.66801,-70.67422,2025-02-04,3.472,4.66595654423176,4.19094624468075,4.29333333333333
"DC",42.66801,-70.67422,2025-02-05,2.303,4.70436885669943,4.66485598057876,4.45333333333333
"DC",42.66801,-70.67422,2025-02-06,2.517,4.51980807035696,4.55296067322757,4.28
"DC",42.66801,-70.67422,2025-02-07,2.943,4.52731350232799,4.3127043981972,4.02666666666667
"DC",42.66801,-70.67422,2025-02-08,2.41,4.56279565442318,4.52526570806181,4.20666666666667
"DC",42.66801,-70.67422,2025-02-09,2.624,4.39559079151578,4.32718686548347,4.08333333333333
"DC",42.66801,-70.67422,2025-02-10,2.624,4.21928246249353,3.67000007629395,4.04333333333333
"DC",42.66801,-70.67422,2025-02-11,1.764,4.20335281945163,3.93555295775918,3.95
"DC",42.66801,-70.67422,2025-02-12,2.249,4.28678530781169,4.22303279892343,3.97333333333333
"DC",42.66801,-70.67422,2025-02-13,3.683,4.26526797723745,3.61333331607637,3.87
"DC",42.66801,-70.67422,2025-02-14,2.249,4.08029694774961,NA,3.92333333333333
"DC",42.66801,-70.67422,2025-02-15,1.548,4.14019451629591,4.19607362766695,3.93666666666667
"DC",42.66801,-70.67422,2025-02-16,3.525,3.68442938437662,3.92575949656812,3.36666666666667
"DC",42.66801,-70.67422,2025-02-17,1.439,3.73519658561821,NA,3.59666666666667
"DC",42.66801,-70.67422,2025-02-18,0.563,3.73243507501293,3.81305733000397,3.59666666666667
"DC",42.66801,-70.67422,2025-02-19,0.121,3.66735281945163,3.70775210356512,3.47
