"site.id","latitude","longitude","date","median.T","sst_jpl","sst_jpl_n4","sst_jpl_ID2_16","sst_jpl_interp"
"WC",41.690511,-70.647106,2024-11-27,8.282,NA,10.301,10.3063547691197,10.301
"WC",41.690511,-70.647106,2024-11-28,8.382,NA,10.321,10.3300980678608,10.321
"WC",41.690511,-70.647106,2024-11-29,8.082,NA,10.248,10.2575399300458,10.248
"WC",41.690511,-70.647106,2024-11-30,7.28,NA,9.901,9.90924448809064,9.901
"WC",41.690511,-70.647106,2024-12-01,6.37,NA,9.691,9.69665378162931,9.691
"WC",41.690511,-70.647106,2024-12-02,5.86,NA,9.562,9.56870309255683,9.562
"WC",41.690511,-70.647106,2024-12-03,5.552,NA,9.559,9.56625273526295,9.559
"WC",41.690511,-70.647106,2024-12-04,5.655,NA,9.461,9.46622726324159,9.461
"WC",41.690511,-70.647106,2024-12-05,6.064,NA,9.484,9.49100490767602,9.484
"WC",41.690511,-70.647106,2024-12-06,4.623,NA,9.395,9.40169324758229,9.395
"WC",41.690511,-70.647106,2024-12-07,4.05,NA,9.479,9.48952755805142,9.479
"WC",41.690511,-70.647106,2024-12-08,4.831,NA,9.385,9.39961997813983,9.385
"WC",41.690511,-70.647106,2024-12-09,5.347,NA,9.64,9.6527232820864,9.64
"WC",41.690511,-70.647106,2024-12-10,5.655,NA,9.672,9.6859304336267,9.672
"WC",41.690511,-70.647106,2024-12-11,6.064,NA,8.768,8.76888190567708,8.768
"WC",41.690511,-70.647106,2024-12-12,6.877,NA,8.577,8.57614053087107,8.577
"WC",41.690511,-70.647106,2024-12-13,5.347,NA,8.101,8.10397821542486,8.101
"WC",41.690511,-70.647106,2024-12-14,4.831,NA,7.875,7.87898071853485,7.875
"WC",41.690511,-70.647106,2024-12-15,4.727,NA,7.817,7.81964851693274,7.817
"WC",41.690511,-70.647106,2024-12-16,5.552,NA,7.95,7.95504568874374,7.95
"WC",41.690511,-70.647106,2024-12-17,6.166,NA,8.203,8.21278987860292,8.203
"WC",41.690511,-70.647106,2024-12-18,6.064,NA,8.407,8.41943600283181,8.407
"WC",41.690511,-70.647106,2024-12-19,6.268,NA,8.604,8.61809291984415,8.604
"WC",41.690511,-70.647106,2024-12-20,5.86,NA,8.762,8.77859752103099,8.762
"WC",41.690511,-70.647106,2024-12-21,4.623,NA,7.007,7.01465842102388,7.007
"WC",41.690511,-70.647106,2024-12-22,3.367,NA,7.6,7.6101127390514,7.6
"WC",41.690511,-70.647106,2024-12-23,2.996,NA,7.255,7.265713772911,7.255
"WC",41.690511,-70.647106,2024-12-24,3.155,NA,7.267,7.27623339888227,7.267
"WC",41.690511,-70.647106,2024-12-25,2.837,NA,7.226,7.23086228984661,7.226
"WC",41.690511,-70.647106,2024-12-26,2.837,NA,7.075,7.0756580010991,7.075
"WC",41.690511,-70.647106,2024-12-27,3.261,NA,7.036,7.03663298972993,7.036
"WC",41.690511,-70.647106,2024-12-28,3.472,NA,7.065,7.06680122300021,7.065
"WC",41.690511,-70.647106,2024-12-29,3.998,NA,7.473,7.47721897530452,7.473
"WC",41.690511,-70.647106,2024-12-30,4.623,NA,7.36,7.37117230404506,7.36
"WC",41.690511,-70.647106,2024-12-31,4.623,NA,6.859,6.86688898517245,6.859
"WC",41.690511,-70.647106,2025-01-01,5.037,NA,6.827,6.83483787301808,6.827
"WC",41.690511,-70.647106,2025-01-02,4.102,NA,6.609,6.62267436224175,6.609
"WC",41.690511,-70.647106,2025-01-03,3.261,NA,6.394,6.4063793999715,6.394
"WC",41.690511,-70.647106,2025-01-04,2.996,NA,6.232,6.24010444347267,6.232
"WC",41.690511,-70.647106,2025-01-05,2.517,NA,6.29,6.29331904017816,6.29
"WC",41.690511,-70.647106,2025-01-06,1.872,NA,6.508,6.51128305214879,6.508
"WC",41.690511,-70.647106,2025-01-07,1.221,NA,6.172,6.18685144862527,6.172
"WC",41.690511,-70.647106,2025-01-08,0.563,NA,5.759,5.77000823949825,5.759
"WC",41.690511,-70.647106,2025-01-09,-0.102,NA,5.747,5.75572883518518,5.747
"WC",41.690511,-70.647106,2025-01-10,0.508,NA,5.718,5.7255012415687,5.718
"WC",41.690511,-70.647106,2025-01-11,0.563,NA,5.758,5.7650174833569,5.758
"WC",41.690511,-70.647106,2025-01-12,0.784,NA,5.537,5.53831903430982,5.537
"WC",41.690511,-70.647106,2025-01-13,1.112,NA,4.518,4.49760469972534,4.518
"WC",41.690511,-70.647106,2025-01-14,0.674,NA,3.605,3.59268149148875,3.605
"WC",41.690511,-70.647106,2025-01-15,-0.213,NA,3.542,3.52913422926055,3.542
"WC",41.690511,-70.647106,2025-01-16,0.232,NA,3.829,3.81776068970322,3.829
"WC",41.690511,-70.647106,2025-01-17,0.453,NA,4.442,4.43566492273294,4.442
"WC",41.690511,-70.647106,2025-01-18,0.784,NA,4.395,4.39404048307087,4.395
"WC",41.690511,-70.647106,2025-01-19,1.439,NA,4.565,4.56360256167571,4.565
"WC",41.690511,-70.647106,2025-01-20,0.948,NA,4.714,4.71666406110014,4.714
"WC",41.690511,-70.647106,2025-01-21,-0.325,NA,4.573,4.57748857282803,4.573
"WC",41.690511,-70.647106,2025-01-22,-0.662,NA,3.525,3.51320091150063,3.525
"WC",41.690511,-70.647106,2025-01-23,-0.325,NA,3.139,3.12646348716609,3.139
"WC",41.690511,-70.647106,2025-01-24,-0.381,NA,2.387,2.36488015004096,2.387
"WC",41.690511,-70.647106,2025-01-25,-0.437,NA,2.457,2.43526927538349,2.457
"WC",41.690511,-70.647106,2025-01-26,0.121,NA,2.933,2.92216578250436,2.933
"WC",41.690511,-70.647106,2025-01-27,0.121,NA,2.882,2.87472129706644,2.882
"WC",41.690511,-70.647106,2025-01-28,0.01,NA,3.184,3.17718381992504,3.184
"WC",41.690511,-70.647106,2025-01-29,0.343,NA,3.082,3.07596732266174,3.082
"WC",41.690511,-70.647106,2025-01-30,-0.325,NA,3.428,3.4228354208707,3.428
"WC",41.690511,-70.647106,2025-01-31,0.121,NA,3.584,3.58857065372348,3.584
"WC",41.690511,-70.647106,2025-02-01,0.453,NA,3.394,3.40192204921271,3.394
"WC",41.690511,-70.647106,2025-02-02,-0.1575,NA,2.932,2.93811931755808,2.932
"WC",41.690511,-70.647106,2025-02-03,0.563,NA,3.174,3.17999846371379,3.174
"WC",41.690511,-70.647106,2025-02-04,0.674,NA,3.333,3.33842456679211,3.333
"WC",41.690511,-70.647106,2025-02-05,0.232,NA,3.548,3.55198342733551,3.548
"WC",41.690511,-70.647106,2025-02-06,0.2875,NA,2.481,2.47217865049446,2.481
"WC",41.690511,-70.647106,2025-02-07,0.563,NA,2.317,2.30712315336229,2.317
"WC",41.690511,-70.647106,2025-02-08,0.784,NA,2.361,2.34713665390165,2.361
"WC",41.690511,-70.647106,2025-02-09,0.453,NA,2.357,2.34534137209317,2.357
"WC",41.690511,-70.647106,2025-02-10,0.343,NA,2.883,2.88848050646787,2.883
"WC",41.690511,-70.647106,2025-02-11,0.453,NA,3.074,3.07720991875662,3.074
"WC",41.690511,-70.647106,2025-02-12,0.563,NA,3.277,3.27894973873977,3.277
"WC",41.690511,-70.647106,2025-02-13,0.893,NA,3.127,3.12762174853454,3.127
"WC",41.690511,-70.647106,2025-02-14,0.563,NA,2.672,2.67729574930845,2.672
"WC",41.690511,-70.647106,2025-02-15,0.2875,NA,2.555,2.55702824601625,2.555
"WC",41.690511,-70.647106,2025-02-16,0.674,NA,2.665,2.66050827870556,2.665
"WC",41.690511,-70.647106,2025-02-17,0.453,NA,2.513,2.51273724816789,2.513
"WC",41.690511,-70.647106,2025-02-18,-1.001,NA,2.463,2.46400735517466,2.463
"WC",41.690511,-70.647106,2025-02-19,-0.549,NA,2.818,2.81929856122039,2.818
"WC",41.690511,-70.647106,2025-02-20,-0.437,NA,1.652,1.64910520182076,1.652
"WC",41.690511,-70.647106,2025-02-21,-0.213,NA,1.275,1.27136706214004,1.275
"WC",41.690511,-70.647106,2025-02-22,0.232,NA,1.151,1.15191344502819,1.151
"WC",41.690511,-70.647106,2025-02-23,0.563,NA,1.3,1.2951216386121,1.3
"WC",41.690511,-70.647106,2025-02-24,0.8385,NA,1.748,1.74330868187423,1.748
"WC",41.690511,-70.647106,2025-02-25,1.112,NA,2.969,2.97624655095246,2.969
"WC",41.690511,-70.647106,2025-02-26,1.764,NA,3.068,3.07403206591713,3.068
"WC",41.690511,-70.647106,2025-02-27,1.872,NA,3.058,3.0611845398007,3.058
"WC",41.690511,-70.647106,2025-02-28,2.3565,NA,2.99,2.99227263229077,2.99
"WC",41.690511,-70.647106,2025-03-01,2.5705,NA,2.33,2.33139778728089,2.33
"WC",41.690511,-70.647106,2025-03-02,1.872,NA,2.095,2.08869783638107,2.095
"WC",41.690511,-70.647106,2025-03-03,1.764,NA,1.921,1.91350921361566,1.921
"WC",41.690511,-70.647106,2025-03-04,2.517,NA,2.177,2.17632662287794,2.177
"WC",41.690511,-70.647106,2025-03-05,2.943,NA,2.441,2.44056803378811,2.441
"WC",41.690511,-70.647106,2025-03-06,3.261,NA,2.721,2.72148171363228,2.721
"WC",41.690511,-70.647106,2025-03-07,3.155,NA,2.823,2.82769434183508,2.823
"WC",41.690511,-70.647106,2025-03-08,3.049,NA,2.869,2.87295790403729,2.869
"WC",41.690511,-70.647106,2025-03-09,3.683,NA,2.781,2.77476793491209,2.781
"WC",41.690511,-70.647106,2025-03-10,3.893,NA,3.523,3.51920806765509,3.523
"WC",41.690511,-70.647106,2025-03-11,4.311,NA,3.796,3.79668718651389,3.796
"WC",41.690511,-70.647106,2025-03-12,4.519,NA,4.043,4.04078446054073,4.043
"WC",41.690511,-70.647106,2025-03-13,4.623,NA,4.054,4.05325396353039,4.054
"WC",41.690511,-70.647106,2025-03-14,4.8825,NA,3.904,3.90232834044816,3.904
"WC",41.690511,-70.647106,2025-03-15,5.244,NA,3.704,3.701705034926,3.704
"WC",41.690511,-70.647106,2025-03-16,6.064,NA,3.893,3.89032457078884,3.893
"WC",41.690511,-70.647106,2025-03-17,6.37,NA,3.885,3.88764034146796,3.885
"WC",41.690511,-70.647106,2025-03-18,6.6235,NA,3.707,3.71121389908183,3.707
"WC",41.690511,-70.647106,2025-03-19,6.877,NA,3.75,3.75481016495436,3.75
"WC",41.690511,-70.647106,2025-03-20,6.7245,NA,5.158,5.17652529862102,5.158
"WC",41.690511,-70.647106,2025-03-21,6.573,NA,5.028,5.04728352676167,5.028
"WC",41.690511,-70.647106,2025-03-22,6.877,NA,5.043,5.06360521734045,5.043
"WC",41.690511,-70.647106,2025-03-23,6.674,NA,4.973,4.99371393109424,4.973
"WC",41.690511,-70.647106,2025-03-24,6.268,NA,4.904,4.92123351509189,4.904
"WC",41.690511,-70.647106,2025-03-25,7.431,NA,5.025,5.03905203348504,5.025
"WC",41.690511,-70.647106,2025-03-26,7.0285,NA,5.052,5.073631059937,5.052
"WC",41.690511,-70.647106,2025-03-27,6.978,NA,5.15,5.17152536896909,5.15
"WC",41.690511,-70.647106,2025-03-28,7.129,NA,5.185,5.2052517677588,5.185
"WC",41.690511,-70.647106,2025-03-29,6.877,NA,5.104,5.11866507017752,5.104
"WC",41.690511,-70.647106,2025-03-30,6.775,NA,5.039,5.04459782712768,5.039
"WC",41.690511,-70.647106,2025-03-31,7.079,NA,5.994,6.00819597223965,5.994
"WC",41.690511,-70.647106,2025-04-01,7.782,NA,6.162,6.18245346624703,6.162
"WC",41.690511,-70.647106,2025-04-02,7.381,NA,6.287,6.3098259302947,6.287
"WC",41.690511,-70.647106,2025-04-03,7.381,NA,6.319,6.34012255645804,6.319
"WC",41.690511,-70.647106,2025-04-04,8.182,NA,6.125,6.13626018250917,6.125
"WC",41.690511,-70.647106,2025-04-05,7.682,NA,6.143,6.14069345614909,6.143
"WC",41.690511,-70.647106,2025-04-06,7.682,NA,6.007,6.00415882486214,6.007
"WC",41.690511,-70.647106,2025-04-07,7.582,NA,6.428,6.44975731979856,6.428
"WC",41.690511,-70.647106,2025-04-08,7.381,NA,6.582,6.60652452376632,6.582
"WC",41.690511,-70.647106,2025-04-09,7.431,NA,6.07,6.08119398514844,6.07
"WC",41.690511,-70.647106,2025-04-10,7.732,NA,5.903,5.91294795695321,5.903
"WC",41.690511,-70.647106,2025-04-11,7.682,NA,5.802,5.80917472228801,5.802
"WC",41.690511,-70.647106,2025-04-12,7.28,NA,5.698,5.70087906625544,5.698
"WC",41.690511,-70.647106,2025-04-13,6.775,NA,5.313,5.32013582103248,5.313
"WC",41.690511,-70.647106,2025-04-14,7.582,NA,6.048,6.05878514932405,6.048
"WC",41.690511,-70.647106,2025-04-15,7.782,NA,6.378,6.39692165340868,6.378
"WC",41.690511,-70.647106,2025-04-16,7.882,NA,6.48,6.50212009021151,6.48
"WC",41.690511,-70.647106,2025-04-17,8.7295,NA,6.624,6.64320903025117,6.624
"WC",41.690511,-70.647106,2025-04-18,8.978,NA,6.714,6.73170908525432,6.714
"WC",41.690511,-70.647106,2025-04-19,9.472,NA,7.224,7.24894630523352,7.224
"WC",41.690511,-70.647106,2025-04-20,10.455,NA,7.332,7.35337497369996,7.332
"WC",41.690511,-70.647106,2025-04-21,10.161,NA,7.194,7.20610151771795,7.194
"WC",41.690511,-70.647106,2025-04-22,10.357,NA,7.684,7.69302118048158,7.684
"WC",41.690511,-70.647106,2025-04-23,10.944,NA,8.151,8.1599675056733,8.151
"WC",41.690511,-70.647106,2025-04-24,11.431,NA,8.87,8.88461850048053,8.87
"WC",41.690511,-70.647106,2025-04-25,11.7705,NA,8.725,8.73987116882283,8.725
"WC",41.690511,-70.647106,2025-04-26,11.819,NA,8.318,8.3335267840959,8.318
"WC",41.690511,-70.647106,2025-04-27,11.6735,NA,7.977,7.99827448091436,7.977
"WC",41.690511,-70.647106,2025-04-28,12.013,NA,7.945,7.96588759114952,7.945
"WC",41.690511,-70.647106,2025-04-29,12.594,NA,8.951,8.98552908134185,8.951
"WC",41.690511,-70.647106,2025-04-30,12.69,NA,9.048,9.07052305114104,9.048
"WC",41.690511,-70.647106,2025-05-01,12.98,NA,8.859,8.86936584428376,8.859
"WC",41.690511,-70.647106,2025-05-02,13.365,NA,8.927,8.94014216555614,8.927
"WC",41.690511,-70.647106,2025-05-03,13.75,NA,8.808,8.81640421598992,8.808
"WC",41.690511,-70.647106,2025-05-04,14.23,NA,8.94,8.94356968380949,8.94
"WC",41.690511,-70.647106,2025-05-05,15.091,NA,9.42,9.42779570815595,9.42
"WC",41.690511,-70.647106,2025-05-06,14.613,NA,10.516,10.5153978401237,10.516
"WC",41.690511,-70.647106,2025-05-07,15.091,NA,11.114,11.1215021404638,11.114
"WC",41.690511,-70.647106,2025-05-08,15.76,NA,11.113,11.1211622372831,11.113
"WC",41.690511,-70.647106,2025-05-09,15.569,NA,11.708,11.731279681832,11.708
"WC",41.690511,-70.647106,2025-05-10,15.187,NA,11.555,11.5835759674915,11.555
"WC",41.690511,-70.647106,2025-05-11,15.76,NA,11.584,11.6130273948872,11.584
"WC",41.690511,-70.647106,2025-05-12,15.664,NA,11.595,11.6227346012201,11.595
"WC",41.690511,-70.647106,2025-05-13,15.855,NA,10.808,10.8103230396797,10.808
"WC",41.690511,-70.647106,2025-05-14,16.332,NA,12.425,12.4211068540366,12.425
"WC",41.690511,-70.647106,2025-05-15,16.6655,NA,12.773,12.7708705036236,12.773
"WC",41.690511,-70.647106,2025-05-16,16.903,NA,12.703,12.7017116002677,12.703
"WC",41.690511,-70.647106,2025-05-17,17.189,NA,12.651,12.6486928217892,12.651
"WC",41.690511,-70.647106,2025-05-18,17.475,NA,12.533,12.5275774623648,12.533
"WC",41.690511,-70.647106,2025-05-19,17.189,NA,12.519,12.5121351968915,12.519
"WC",41.690511,-70.647106,2025-05-20,16.141,NA,11.572,11.5818714997102,11.572
"WC",41.690511,-70.647106,2025-05-21,15.378,NA,11.4,11.4098755377442,11.4
"WC",41.690511,-70.647106,2025-05-22,14.421,NA,10.876,10.8845451353234,10.876
"WC",41.690511,-70.647106,2025-05-23,13.942,NA,10.018,10.0215208046329,10.018
"WC",41.690511,-70.647106,2025-05-24,14.421,NA,10.248,10.2524353888443,10.248
"WC",41.690511,-70.647106,2025-05-25,14.325,NA,11.853,11.8747799503516,11.853
"WC",41.690511,-70.647106,2025-05-26,15.187,NA,11.914,11.938874219323,11.914
"WC",41.690511,-70.647106,2025-05-27,15.76,NA,11.895,11.9179191746532,11.895
"WC",41.690511,-70.647106,2025-05-28,16.332,NA,11.778,11.7950399864543,11.778
"WC",41.690511,-70.647106,2025-05-29,16.237,NA,12.341,12.3485437048333,12.341
"WC",41.690511,-70.647106,2025-05-30,16.141,NA,11.912,11.9063804921128,11.912
"WC",41.690511,-70.647106,2025-05-31,16.523,NA,12.405,12.4070172332421,12.405
"WC",41.690511,-70.647106,2025-06-01,16.237,NA,12.904,12.9114625088342,12.904
"WC",41.690511,-70.647106,2025-06-02,16.7605,NA,14.214,14.2276173791473,14.214
"WC",41.690511,-70.647106,2025-06-03,17.3315,NA,14.738,14.761005814847,14.738
"WC",41.690511,-70.647106,2025-06-04,17.665,NA,14.796,14.8220032506677,14.796
"WC",41.690511,-70.647106,2025-06-05,18.331,NA,14.63,14.6564023777723,14.63
"WC",41.690511,-70.647106,2025-06-06,18.806,NA,14.369,14.3922379183308,14.369
"WC",41.690511,-70.647106,2025-06-07,19.187,NA,15.928,15.9506808204376,15.928
"WC",41.690511,-70.647106,2025-06-08,19.044,NA,16.344,16.3677864506488,16.344
"WC",41.690511,-70.647106,2025-06-09,18.331,NA,16.404,16.4273553987547,16.404
"WC",41.690511,-70.647106,2025-06-10,18.0925,NA,16.698,16.712568585327,16.698
"WC",41.690511,-70.647106,2025-06-11,18.806,NA,16.934,16.93454450651,16.934
"WC",41.690511,-70.647106,2025-06-12,19.948,NA,17.069,17.0709526829792,17.069
"WC",41.690511,-70.647106,2025-06-13,19.6145,NA,17.097,17.0999056155195,17.097
"WC",41.690511,-70.647106,2025-06-14,18.996,NA,16.396,16.3960961380729,16.396
"WC",41.690511,-70.647106,2025-06-15,19.377,NA,16.238,16.2361322467467,16.238
"WC",41.690511,-70.647106,2025-06-16,19.662,NA,14.705,14.6982481228482,14.705
"WC",41.690511,-70.647106,2025-06-17,19.377,NA,16.006,16.0002638045829,16.006
"WC",41.690511,-70.647106,2025-06-18,19.662,NA,15.849,15.8347822501777,15.849
"WC",41.690511,-70.647106,2025-06-19,20.138,NA,15.777,15.7753846325313,15.777
"WC",41.690511,-70.647106,2025-06-20,21.091,NA,16.28,16.289278142437,16.28
"WC",41.690511,-70.647106,2025-06-21,20.901,NA,17.636,17.6391414561663,17.636
"WC",41.690511,-70.647106,2025-06-22,21.139,NA,18.142,18.1393031921611,18.142
"WC",41.690511,-70.647106,2025-06-23,21.951,NA,17.671,17.6597588333011,17.671
"WC",41.690511,-70.647106,2025-06-24,22.19,NA,17.503,17.4832934981621,17.503
"WC",41.690511,-70.647106,2025-06-25,22.333,NA,17.692,17.678781461751,17.692
"WC",41.690511,-70.647106,2025-06-26,21.091,NA,18.921,18.8993184069021,18.921
"WC",41.690511,-70.647106,2025-06-27,20.805,NA,18.541,18.5138174732333,18.541
"WC",41.690511,-70.647106,2025-06-28,20.615,NA,18.001,17.9848244346314,18.001
"WC",41.690511,-70.647106,2025-06-29,21.187,NA,18.216,18.2016348744977,18.216
"WC",41.690511,-70.647106,2025-06-30,21.76,NA,18.371,18.3704088233409,18.371
"WC",41.690511,-70.647106,2025-07-01,22.333,NA,18.383,18.3854360252839,18.383
"WC",41.690511,-70.647106,2025-07-02,22.525,NA,18.91,18.9102296275476,18.91
"WC",41.690511,-70.647106,2025-07-03,22.621,NA,19.642,19.645634518424,19.642
"WC",41.690511,-70.647106,2025-07-04,23.1,NA,19.947,19.96318551674,19.947
"WC",41.690511,-70.647106,2025-07-05,23.196,NA,20.334,20.3648893371599,20.334
"WC",41.690511,-70.647106,2025-07-06,23.484,NA,19.94,19.9530308776873,19.94
"WC",41.690511,-70.647106,2025-07-07,23.484,NA,19.91,19.914032857689,19.91
"WC",41.690511,-70.647106,2025-07-08,24.062,NA,19.791,19.7826353944009,19.791
"WC",41.690511,-70.647106,2025-07-09,23.821,NA,19.669,19.652820623719,19.669
"WC",41.690511,-70.647106,2025-07-10,23.1,NA,19.558,19.549200120932,19.558
"WC",41.690511,-70.647106,2025-07-11,23.292,NA,19.828,19.8373710554362,19.828
"WC",41.690511,-70.647106,2025-07-12,23.581,NA,20.164,20.1823605390588,20.164
"WC",41.690511,-70.647106,2025-07-13,23.581,NA,20.262,20.2795644516903,20.262
"WC",41.690511,-70.647106,2025-07-14,23.869,NA,20.394,20.4053692751438,20.394
"WC",41.690511,-70.647106,2025-07-15,24.351,NA,20.672,20.6871735168142,20.672
"WC",41.690511,-70.647106,2025-07-16,24.835,NA,21.497,21.5263417043061,21.497
"WC",41.690511,-70.647106,2025-07-17,25.028,NA,22.11,22.13595014691,22.11
"WC",41.690511,-70.647106,2025-07-18,25.1735,NA,22.486,22.5134781803196,22.486
"WC",41.690511,-70.647106,2025-07-19,25.028,NA,22.558,22.587550023762,22.558
"WC",41.690511,-70.647106,2025-07-20,24.641,NA,21.63,21.6631038764005,21.63
"WC",41.690511,-70.647106,2025-07-21,24.3995,NA,20.609,20.6401980775245,20.609
"WC",41.690511,-70.647106,2025-07-22,23.821,NA,20.874,20.9097142793238,20.874
"WC",41.690511,-70.647106,2025-07-23,23.966,NA,21.289,21.3281981157695,21.289
"WC",41.690511,-70.647106,2025-07-24,24.158,NA,21.457,21.4920781630092,21.457
"WC",41.690511,-70.647106,2025-07-25,24.062,NA,21.306,21.3430225809551,21.306
"WC",41.690511,-70.647106,2025-07-26,23.484,NA,20.979,21.001438991617,20.979
"WC",41.690511,-70.647106,2025-07-27,22.669,NA,21.161,21.179440702384,21.161
"WC",41.690511,-70.647106,2025-07-28,23.5325,NA,21.425,21.4439070140113,21.425
"WC",41.690511,-70.647106,2025-07-29,24.062,NA,21.801,21.8137480788224,21.801
"WC",41.690511,-70.647106,2025-07-30,24.835,NA,21.873,21.8829128241241,21.873
"WC",41.690511,-70.647106,2025-07-31,24.931,NA,20.635,20.6432936062317,20.635
"WC",41.690511,-70.647106,2025-08-01,23.244,NA,19.633,19.6412970720259,19.633
"WC",41.690511,-70.647106,2025-08-02,23.677,NA,19.761,19.7725949924613,19.761
"WC",41.690511,-70.647106,2025-08-03,23.821,NA,19.832,19.8428123944946,19.832
"WC",41.690511,-70.647106,2025-08-04,23.869,NA,19.852,19.8601407481773,19.852
"WC",41.690511,-70.647106,2025-08-05,23.725,NA,20.158,20.1692162926251,20.158
"WC",41.690511,-70.647106,2025-08-06,23.292,NA,20.089,20.0909867632376,20.089
"GB",41.524995,-70.673056,2024-04-17,8.9285,NA,8.694,8.7066645634334,8.694
"GB",41.524995,-70.673056,2024-04-18,8.581,NA,8.77,8.77837328758551,8.77
"GB",41.524995,-70.673056,2024-04-19,8.481,NA,8.692,8.69317935867594,8.692
"GB",41.524995,-70.673056,2024-04-20,8.581,NA,8.822,8.82350967017148,8.822
"GB",41.524995,-70.673056,2024-04-21,8.779,NA,8.894,8.89874797932524,8.894
"GB",41.524995,-70.673056,2024-04-22,9.077,NA,8.913,8.92141019674288,8.913
"GB",41.524995,-70.673056,2024-04-23,9.275,NA,9.016,9.02381118186558,9.016
"GB",41.524995,-70.673056,2024-04-24,9.373,NA,9.067,9.07373840617813,9.067
"GB",41.524995,-70.673056,2024-04-25,9.5215,NA,9.108,9.11800994892678,9.108
"GB",41.524995,-70.673056,2024-04-26,9.768,NA,9.175,9.18311066017327,9.175
"GB",41.524995,-70.673056,2024-04-27,9.817,NA,9.227,9.23459679587041,9.227
"GB",41.524995,-70.673056,2024-04-28,9.866,NA,9.286,9.29386281300892,9.286
"GB",41.524995,-70.673056,2024-04-29,10.259,NA,9.432,9.43268437350551,9.432
"GB",41.524995,-70.673056,2024-04-30,10.161,NA,10.002,10.0085195833004,10.002
"GB",41.524995,-70.673056,2024-05-01,10.259,NA,9.926,9.92903173301086,9.926
"GB",41.524995,-70.673056,2024-05-02,10.455,NA,10.055,10.0599539393306,10.055
"GB",41.524995,-70.673056,2024-05-03,10.553,NA,10.298,10.3059437152636,10.298
"GB",41.524995,-70.673056,2024-05-04,10.748,NA,10.549,10.5542804640906,10.549
"GB",41.524995,-70.673056,2024-05-05,10.651,NA,10.665,10.6696469975513,10.665
"GB",41.524995,-70.673056,2024-05-06,11.236,NA,10.57,10.5719258874398,10.57
"GB",41.524995,-70.673056,2024-05-07,11.819,NA,10.745,10.7453630248007,10.745
"GB",41.524995,-70.673056,2024-05-08,11.625,NA,10.86,10.8607275071187,10.86
"GB",41.524995,-70.673056,2024-05-09,12.11,NA,11.213,11.2129152314956,11.213
"GB",41.524995,-70.673056,2024-05-10,11.916,NA,11.027,11.0286265977092,11.027
"GB",41.524995,-70.673056,2024-05-11,11.819,NA,11.729,11.7337617068873,11.729
"GB",41.524995,-70.673056,2024-05-12,11.916,NA,11.948,11.9526869098959,11.948
"GB",41.524995,-70.673056,2024-05-13,12.497,NA,12.035,12.0436037131885,12.035
"GB",41.524995,-70.673056,2024-05-14,13.076,NA,12.216,12.2238098234269,12.216
"GB",41.524995,-70.673056,2024-05-15,13.173,NA,12.143,12.1540112617902,12.143
"GB",41.524995,-70.673056,2024-05-16,13.076,NA,11.939,11.9437521360102,11.939
"GB",41.524995,-70.673056,2024-05-17,13.365,NA,11.033,11.0382045370284,11.033
"GB",41.524995,-70.673056,2024-05-18,13.365,NA,11.156,11.1606013201748,11.156
"GB",41.524995,-70.673056,2024-05-19,13.365,NA,11.291,11.2941918020434,11.291
"GB",41.524995,-70.673056,2024-05-20,13.461,NA,11.283,11.2872567163951,11.283
"GB",41.524995,-70.673056,2024-05-21,13.846,NA,14.646,14.6501461615879,14.646
"GB",41.524995,-70.673056,2024-05-22,14.613,NA,14.635,14.6424246075906,14.635
"GB",41.524995,-70.673056,2024-05-23,14.709,NA,14.802,14.8101352331915,14.802
"GB",41.524995,-70.673056,2024-05-24,15.378,NA,14.941,14.9502531779745,14.941
"GB",41.524995,-70.673056,2024-05-25,15.569,NA,15.029,15.0402849776722,15.029
"GB",41.524995,-70.673056,2024-05-26,15.76,NA,15.099,15.1084739208526,15.099
"GB",41.524995,-70.673056,2024-05-27,15.76,NA,14.922,14.9282463991991,14.922
"GB",41.524995,-70.673056,2024-05-28,15.855,NA,15.738,15.7520080311107,15.738
"GB",41.524995,-70.673056,2024-05-29,16.237,NA,16.025,16.0423773006485,16.025
"GB",41.524995,-70.673056,2024-05-30,16.332,NA,15.846,15.8646643964738,15.846
"GB",41.524995,-70.673056,2024-05-31,16.5705,NA,15.6,15.6265480387744,15.6
"GB",41.524995,-70.673056,2024-06-01,16.999,NA,16.195,16.2077131975525,16.195
"GB",41.524995,-70.673056,2024-06-02,17.379,NA,16.466,16.4693659807166,16.466
"GB",41.524995,-70.673056,2024-06-03,17.379,NA,16.698,16.7069588136895,16.698
"GB",41.524995,-70.673056,2024-06-04,17.189,NA,16.981,16.9871530314203,16.981
"GB",41.524995,-70.673056,2024-06-05,18.236,NA,16.987,16.9886773616432,16.987
"GB",41.524995,-70.673056,2024-06-06,18.045,NA,16.789,16.7915726292713,16.789
"GB",41.524995,-70.673056,2024-06-07,17.95,NA,16.805,16.8090033250534,16.805
"GB",41.524995,-70.673056,2024-06-08,18.521,NA,16.954,16.957548165676,16.954
"GB",41.524995,-70.673056,2024-06-09,18.521,NA,17.912,17.9134115333161,17.912
"GB",41.524995,-70.673056,2024-06-10,18.331,NA,17.573,17.5814801423852,17.573
"GB",41.524995,-70.673056,2024-06-11,18.426,NA,17.535,17.5471217749472,17.535
